title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
南四环 新发地 天伦锦城 大两居 满五年一套,2室1厅1卫, 中楼层/22层 ,新发地 天伦锦城,92.45 平米 , 西 , 2005年建,14 人关注 , 2019-04-09发布,随时看,单价42185元/m²,390万
15年新小区 人车分流 板楼 南北通透正规三居室,3室2厅1卫, 低楼层/30层 ,青塔 广安康馨家园南区,92.44 平米 , 南东北 , 2015年建,4 人关注 , 2019-11-08发布,随时看满二年近公园,单价45435元/m²,420万
三环，石榴庄，大红门，彩虹城正规一居，落地飘窗，无遮挡,1室1厅1卫, 低楼层/22层 ,赵公口 彩虹城四区 · 距离地铁石榴庄508米,55.99 平米 , 北 , 2005年建,12 人关注 , 2019-04-08发布,近地铁随时看满五年,单价49652元/m²,278万
两居带大厅，有钥匙，东三环，钢混 地铁边 满五年唯一,2室1厅1卫, 底层/18层 ,劲松 农光东里 · 距离地铁平乐园749米,64.17 平米 , 西南 , 1994年建,12 人关注 , 2019-04-06发布,近地铁随时看满五年近公园,单价55945元/m²,359万
北区1居，空房有钥匙随时看，满五年一套，可按揭，诚心卖,1室1厅1卫, 高楼层/19层 ,德胜门 阳光丽景 · 距离地铁安华桥860米,67.69 平米 , 北 , 2002年建,2 人关注 , 2019-11-28发布,近地铁随时看满五年,单价159551元/m²,1080万
芍药居北里绿雅阁 西南银角 两居室 商品房 楼龄新,2室1厅1卫, 高楼层/25层 ,芍药居 芍药居北里一区 · 距离地铁芍药居1155米,94.89 平米 , 西南 , 2000年建,6 人关注 , 2019-04-06发布,近地铁满五年,单价75034元/m²,712万
十里堡京棉新城 一梯两户 三阳开泰，三居 诚心出售,3室1厅1卫, 顶层/10层 ,十里堡 京棉新城 · 距离地铁十里堡743米,98.37 平米 , 南北 , 2007年建,10 人关注 , 2019-03-29发布,近地铁满五年近公园,单价62011元/m²,610万
金榜园 二期中心花园两居 南北双通 3层满五年无个税,2室1厅1卫, 中楼层/6层 ,西三旗 金榜园 · 距离地铁回龙观1179米,86.31 平米 , 南北 , 2001年建,1 人关注 , 2019-08-04发布,近地铁满五年,单价53876元/m²,465万
西四环 安装宿舍 电梯2居室 双卧朝南 地铁五路居,2室1厅1卫, 低楼层/16层 ,定慧寺 安装宿舍 · 距离地铁海淀五路居263米,62.6 平米 , 南 , 1991年建,15 人关注 , 2019-03-27发布,近地铁满五年,单价71565元/m²,448万
南二环 右安门外 南北通透带电梯两居 无遮挡采光好 有钥匙,2室1厅1卫, 低楼层/18层 ,右安门外 玉林里,61.2 平米 , 南北 , 1991年建,9 人关注 , 2019-07-21发布,随时看满五年,单价67810元/m²,415万
总监推荐，三里河，复兴门 西南一居 满五公房 诚心售 电梯房,1室1厅1卫, 高楼层/23层 ,月坛 二七剧场路19号楼 · 距离地铁南礼士路566米,44 平米 , 西南 , 1987年建,13 人关注 , 2019-03-26发布,近地铁随时看满五年近公园,单价131364元/m²,578万
世纪村中间楼层，正规一居，满五年，精装无遮挡。,1室1厅1卫, 中楼层/6层 ,亚运村小营 世纪村西区 · 距离地铁关庄776米,50.41 平米 , 南 , 1994年建,4 人关注 , 2019-04-15发布,近地铁随时看满五年近公园,单价66455元/m²,335万
东四环 十里堡 正规两居，楼层无遮挡 有钥匙看房方便,2室1厅1卫, 高楼层/33层 ,十里堡 海华堂 · 距离地铁十里堡443米,87.6 平米 , 东北 , 2008年建,6 人关注 , 2019-03-22发布,近地铁随时看满二年近公园,单价58219元/m²,510万
丽园187号院地铁沿线南北通透2居满5一套诚售,3室1厅1卫, 底层/12层 ,枣园 丽园187号院,85.28 平米 , 南北 , 2001年建,5 人关注 , 2019-03-22发布,满五年,单价38462元/m²,328万
德胜门 南北通透两室一厅 明厨明卫 低楼层采光好满五年公房,2室1厅1卫, 底层/5层 ,德胜门 德胜里一区 · 距离地铁积水潭953米,64.9 平米 , 南北 , 1984年建,4 人关注 , 2019-03-21发布,近地铁随时看满五年近公园,单价132203元/m²,858万
中海御鑫阁全明两居封闭小区中海物业南北通透,2室1厅1卫, 顶层/21层 ,总部基地 中海御鑫阁 · 距离地铁郭公庄549米,90.98 平米 , 南北 , 2013年建,4 人关注 , 2019-03-12发布,近地铁满五年,单价65839元/m²,599万
东城区 华龙美晟 南北三居室楼层低适宜老人居住,3室1厅2卫, 底层/12层 ,永定门 华龙美晟 · 距离地铁木樨园548米,113.87 平米 , 南北 , 2010年建,20 人关注 , 2019-03-15发布,近地铁满二年,单价66655元/m²,759万
二环内鼓楼大街地铁旁 德胜世嘉 02年建 板楼带电梯,1室1厅1卫, 中楼层/6层 ,六铺炕 德胜世嘉 · 距离地铁鼓楼大街274米,65.78 平米 , 西北 , 2002年建,2 人关注 , 2019-03-11发布,近地铁满五年,单价148981元/m²,980万
天通苑东一区 商品房 电梯房 两居室 采光好,2室1厅1卫, 高楼层/17层 ,天通苑 天通苑东一区,101.32 平米 , 南北 , 2002年建,8 人关注 , 2019-03-15发布,随时看满五年,单价34445元/m²,349万
外馆斜街南北通透三居 柳荫公园对面 满五年 地铁沿线,2室1厅1卫, 高楼层/6层 ,安贞 外馆东街50号院 · 距离地铁安德里北街904米,68.85 平米 , 南北 , 1982年建,7 人关注 , 2019-05-08发布,满五年近公园,单价74074元/m²,510万
枣营北里 高层3居室 有电梯 非顶层 通透户型,3室1厅1卫, 顶层/18层 ,农展馆 枣营北里 · 距离地铁枣营584米,76.66 平米 , 东西 , 1991年建,5 人关注 , 2019-02-25发布,近地铁满五年,单价66528元/m²,510万
先锋公寓，成熟社区，电梯房，满两年，低总价，业主急售,3室1厅1卫, 中楼层/16层 ,黄村中 先锋公寓 · 距离地铁清源路1369米,110.43 平米 , 西南 , 2004年建,0 人关注 , 2019-02-20发布,近地铁满二年,单价27167元/m²,300万
采光好 无遮挡，闹中取静，车位充足,2室2厅1卫, 中楼层/14层 ,惠新西街 惠新苑 · 距离地铁惠新西街北口264米,119.37 平米 , 西南 , 1999年建,9 人关注 , 2019-03-06发布,近地铁随时看满五年,单价64505元/m²,770万
西城德胜片区，中直社区，南北通透，满五唯一公房，可高贷 诚售,2室1厅1卫, 低楼层/6层 ,德胜门 新风南里 · 距离地铁积水潭1458米,62.6 平米 , 南北 , 1991年建,8 人关注 , 2019-08-24发布,近地铁满五年,单价150160元/m²,940万
有钥匙东南金角 两梯四户产权清晰 满五一套不临街 随时交房,2室2厅1卫, 顶层/18层 ,朝青 华纺易城 · 距离地铁青年路842米,87.1 平米 , 东南 , 2005年建,2 人关注 , 2019-04-14发布,近地铁随时看满五年近公园,单价71183元/m²,620万
望京新城，全南两居室，无遮挡采光好，满五年,2室2厅1卫, 低楼层/20层 ,望京 望京新城 · 距离地铁望京427米,102.87 平米 , 南 , 1995年建,13 人关注 , 2019-01-22发布,近地铁满五年,单价56576元/m²,582万
天通苑本三区 电梯塔楼明卫大三居 满五年,3室1厅2卫, 中楼层/25层 ,天通苑 天通苑本三区 · 距离地铁天通苑南775米,160.57 平米 , 西北 , 2000年建,0 人关注 , 2019-12-14发布,近地铁满五年近公园,单价28523元/m²,458万
地铁口南向大三居，赠送洗衣房，满五年诚心卖,3室2厅2卫, 中楼层/33层 ,方庄 芳群公寓 · 距离地铁刘家窑305米,147.18 平米 , 南 , 2000年建,10 人关注 , 2019-01-04发布,近地铁随时看满五年近公园,单价51637元/m²,760万
满五年， 税费少，小区中间位置， 高层采光通风好,2室2厅1卫, 顶层/6层 ,劲松 农光东里 · 距离地铁平乐园749米,63.52 平米 , 南北 , 1986年建,1 人关注 , 2018-12-29发布,近地铁满五年,单价58564元/m²,372万
西城德胜六铺炕 通透三居大客厅 公房仅契税 楼龄新 双阳台,3室1厅1卫, 高楼层/6层 ,六铺炕 六铺炕一区 · 距离地铁鼓楼大街394米,90 平米 , 东西 , 1994年建,1 人关注 , 2018-12-30发布,近地铁满五年,单价132222元/m²,1190万
急售 全新装修电梯西南朝向 小区中心位置不临街,2室1厅1卫, 中楼层/20层 ,德胜门 德隆家园9号院 · 距离地铁积水潭991米,77.45 平米 , 西南 , 2003年建,4 人关注 , 2019-03-25发布,近地铁满五年,单价114913元/m²,890万
亿城天筑 花乡桥南 花园洋房 中间楼层 看房提前约,3室2厅2卫, 中楼层/5层 ,总部基地 亿城天筑 · 距离地铁郭公庄1245米,141.74 平米 , 南北 , 2007年建,2 人关注 , 2018-12-10发布,近地铁随时看满五年近公园,单价55030元/m²,780万
安交片区 板楼二居室 公摊小03年社区诚意出售 环境优美,2室1厅1卫, 顶层/6层 ,安定门 永康胡同1号院,67.36 平米 , 东西 , 2003年建,11 人关注 , 2018-12-20发布,满五年近公园,单价114311元/m²,770万
西红门兴都苑 南北通透大三居 低楼层近4号线 诚售有钥匙,3室2厅1卫, 低楼层/6层 ,西红门 兴都苑南区 · 距离地铁西红门1229米,101.84 平米 , 南北 , 2002年建,9 人关注 , 2019-05-05发布,近地铁满二年近公园,单价37804元/m²,385万
急）高品质社区）后排不临街）南北通透三居）人车分流,3室2厅2卫, 高楼层/15层 ,方庄 方庄6号 · 距离地铁方庄723米,143.02 平米 , 南北 , 2008年建,22 人关注 , 2018-11-03发布,近地铁满二年,单价73416元/m²,1050万
天通苑本四区 板楼二层2居 商满五一套 不临街不把边,2室1厅1卫, 低楼层/6层 ,天通苑 天通苑本四区 · 距离地铁天通苑南1108米,74.1 平米 , 东西 , 2000年建,12 人关注 , 2018-11-07发布,近地铁满五年近公园,单价46964元/m²,348万
怡海花园四期富润园 有钥匙 东南朝向 满五唯一,3室2厅2卫, 中楼层/32层 ,科技园区 怡海花园富润园 · 距离地铁科怡路238米,152.74 平米 , 南东北 , 2004年建,2 人关注 , 2019-08-17发布,近地铁满五年,单价47794元/m²,730万
陶然亭儒福里南向两居 中间楼层 满五年 紧邻公园,2室0厅1卫, 顶层/4层 ,陶然亭 儒福里 · 距离地铁陶然亭153米,70.9 平米 , 南 , 1969年建,2 人关注 , 2019-12-22发布,近地铁满五年,单价88152元/m²,625万
沸城南北通透 三居两卫 楼层好采光充足,2室1厅2卫, 高楼层/23层 ,卢沟桥 沸城,124.56 平米 , 南北 , 2009年建,0 人关注 , 2018-10-17发布,满五年近公园,单价42389元/m²,528万
望陶园正规两居室看房方便,2室1厅1卫, 低楼层/18层 ,永定门 望陶园 · 距离地铁永定门外536米,88.96 平米 , 西南 , 2004年建,5 人关注 , 2018-08-19发布,近地铁满五年近公园,单价69469元/m²,618万
新上椿树园国电三居室次顶层随时看房,3室1厅1卫, 高楼层/17层 ,宣武门 椿树园小区 · 距离地铁菜市口517米,95.62 平米 , 南西北 , 1999年建,6 人关注 , 2018-08-25发布,近地铁随时看满五年近公园,单价120268元/m²,1150万
天通苑本六区，南北通透两居，商品房满五唯一，仅契税,2室1厅1卫, 高楼层/6层 ,天通苑 天通苑本六区 · 距离地铁天通苑南1092米,74.15 平米 , 南北 , 2001年建,9 人关注 , 2018-09-15发布,近地铁满五年,单价45044元/m²,334万
国贸双井 百环家园 大一居带大客厅 满五年就一套 随时看,1室1厅1卫, 底层/28层 ,双井 百环家园 · 距离地铁双井566米,86.52 平米 , 西 , 2005年建,0 人关注 , 2018-07-03发布,近地铁满五年,单价50855元/m²,440万
南二环 方庄将军楼 把边全明格局 南北通透赠送40平米带车位,3室2厅2卫, 低楼层/4层 ,方庄 芳城园三区 · 距离地铁方庄498米,123.69 平米 , 南北 , 1998年建,10 人关注 , 2018-09-06发布,近地铁满五年,单价90549元/m²,1120万
宽敞通透三居 中间层 采光好 适三代同堂居住,3室2厅2卫, 中楼层/6层 ,回龙观 佰嘉城 · 距离地铁龙泽1344米,119.94 平米 , 南北 , 2008年建,15 人关注 , 2019-07-02发布,近地铁随时看满五年,单价34184元/m²,410万
小户型单价11万，业主换房速甩！2003房龄！将来好流通！,1室1厅1卫, 底层/6层 ,德胜门 德隆家园6号院 · 距离地铁积水潭842米,60.43 平米 , 南北 , 2006年建,4 人关注 , 2019-03-22发布,近地铁满五年,单价119146元/m²,720万
地铁崇文门 国瑞城中区 西北2居室 高层视野好 诚意出售,2室1厅1卫, 顶层/6层 ,崇文门 国瑞城中区 · 距离地铁崇文门504米,65.99 平米 , 西南 , 2006年建,13 人关注 , 2017-10-15发布,近地铁随时看满五年,单价95166元/m²,628万
东城 正规西南二居 不临街 满两年.原值549万,3室1厅1卫, 中楼层/21层 ,广渠门 领行国际 · 距离地铁广渠门内565米,104.9 平米 , 西南 , 2005年建,5 人关注 , 2017-10-07发布,近地铁随时看满二年近公园,单价73403元/m²,770万
金仕苑 有钥匙 豪华装修没有税 一改二户型 99年电梯房,2室1厅1卫, 底层/22层 ,天宁寺 金仕苑 · 距离地铁广安门内1289米,71.68 平米 , 西 , 2000年建,10 人关注 , 2018-05-28发布,近地铁满五年,单价72545元/m²,520万
东单 苏州胡同 东北向中楼层两居室 采光好,2室1厅1卫, 中楼层/6层 ,东单 苏州胡同61号院 · 距离地铁北京站368米,58.99 平米 , 东北 , 1988年建,4 人关注 , 2019-11-28发布,近地铁满五年近公园,单价90693元/m²,535万
罗马新上大四居，户型方正，东南朝向，优质,3室1厅2卫, 中楼层/19层 ,惠新西街 罗马花园 · 距离地铁惠新西街北口504米,183.51 平米 , 南北 , 1997年建,6 人关注 , 2017-10-14发布,近地铁随时看满五年近公园,单价62667元/m²,1150万
西三环北路56号院 南北全明两居 客厅有窗户 精装修诚售,2室1厅1卫, 高楼层/6层 ,甘家口 西三环北路56号院 · 距离地铁花园桥459米,58.7 平米 , 南北 , 1986年建,3 人关注 , 2019-12-27发布,近地铁满二年业主自荐,单价86542元/m²,508万
长丰园一区两居室 高楼层采光好,2室1厅1卫, 高楼层/6层 ,黄村北 长丰园,86.19 平米 , 南北 , 2000年建,0 人关注 , 2019-11-27发布,满二年,单价33066元/m²,285万
亦庄中芯花园南北通透大三居2卫 有钥匙随时看,3室2厅2卫, 中楼层/8层 ,亦庄开发区 中芯花园,148.04 平米 , 南北 , 2003年建,2 人关注 , 2019-09-11发布,随时看近公园,单价40192元/m²,595万
金荣园 黄金楼层南北两居 业主诚心出售,2室1厅1卫, 中楼层/7层 ,西红门 金荣园,62.4 平米 , 南北 , 1996年建,4 人关注 , 2019-12-17发布,满二年,单价36538元/m²,228万
新上 幸福二村 中间楼层2居室,2室1厅1卫, 中楼层/5层 ,工体 幸福二村 · 距离地铁东直门1041米,49.26 平米 , 东北 , 1984年建,2 人关注 , 2020-01-02发布,近地铁满五年,单价74706元/m²,368万
刘家窑 南三环东南2居室 满五年,2室1厅1卫, 低楼层/20层 ,刘家窑 南三环中路 · 距离地铁刘家窑467米,64.86 平米 , 东南 , 1992年建,2 人关注 , 2020-01-03发布,近地铁满五年,单价54733元/m²,355万
颐安嘉园东南两居中间楼层不靠近路口避免喧闹,2室2厅1卫, 中楼层/17层 ,紫竹桥 颐安嘉园 · 距离地铁慈寿寺440米,96.25 平米 , 东 , 2000年建,1 人关注 , 2019-12-31发布,近地铁满五年,单价80519元/m²,775万
颐源居西南向3居室 中间层 采光充足 可以观景,3室2厅2卫, 低楼层/29层 ,公主坟 颐源居 · 距离地铁公主坟933米,142.2 平米 , 西南 , 1999年建,2 人关注 , 2019-12-22发布,近地铁随时看满五年,单价88608元/m²,1260万
兴海家园星苑 两居室 精装修,2室1厅1卫, 中楼层/6层 ,西红门 兴海家园星苑 · 距离地铁西红门661米,77.61 平米 , 南北 , 2004年建,6 人关注 , 2019-12-06发布,近地铁满五年,单价45097元/m²,350万
四环内看丹桥韩庄子二里精装婚房，南北通透，急售,2室1厅1卫, 顶层/6层 ,看丹桥 韩庄子二里 · 距离地铁丰台南路348米,57.19 平米 , 南北 , 1991年建,6 人关注 , 2019-11-26发布,近地铁满五年,单价52107元/m²,298万
四环里 丰台南路 新华街五里西区 南北全明格局两居 低楼层,2室1厅1卫, 低楼层/6层 ,看丹桥 新华街五里西区 · 距离地铁丰台南路619米,59.59 平米 , 南北 , 1995年建,3 人关注 , 2019-11-24发布,近地铁满五年,单价52022元/m²,310万
